Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","348","Hungary","5510","Production","21121","Meat of chickens, fresh or chilled","1991","1991","t","246700","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","21121","Meat of chickens, fresh or chilled","1992","1992","t","248400","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","21121","Meat of chickens, fresh or chilled","1993","1993","t","240300","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","21121","Meat of chickens, fresh or chilled","1994","1994","t","257400","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","21121","Meat of chickens, fresh or chilled","1995","1995","t","272300","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","21121","Meat of chickens, fresh or chilled","1996","1996","t","260800","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","21121","Meat of chickens, fresh or chilled","1997","1997","t","256623","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","21121","Meat of chickens, fresh or chilled","1998","1998","t","305580","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","21121","Meat of chickens, fresh or chilled","1999","1999","t","242360","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","21121","Meat of chickens, fresh or chilled","2000","2000","t","280666","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","21121","Meat of chickens, fresh or chilled","2001","2001","t","278783","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","21121","Meat of chickens, fresh or chilled","2002","2002","t","278038","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","21121","Meat of chickens, fresh or chilled","2003","2003","t","267081","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","21121","Meat of chickens, fresh or chilled","2004","2004","t","253146","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","21121","Meat of chickens, fresh or chilled","2005","2005","t","246217","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","21121","Meat of chickens, fresh or chilled","2006","2006","t","211088","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","21121","Meat of chickens, fresh or chilled","2007","2007","t","195704","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","21121","Meat of chickens, fresh or chilled","2008","2008","t","217225","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","21121","Meat of chickens, fresh or chilled","2009","2009","t","213266","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","21121","Meat of chickens, fresh or chilled","2010","2010","t","221370","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","21121","Meat of chickens, fresh or chilled","2011","2011","t","235660","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","21121","Meat of chickens, fresh or chilled","2012","2012","t","253843","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","21121","Meat of chickens, fresh or chilled","2013","2013","t","244240","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","21121","Meat of chickens, fresh or chilled","2014","2014","t","271334","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","21121","Meat of chickens, fresh or chilled","2015","2015","t","313252","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","21121","Meat of chickens, fresh or chilled","2016","2016","t","328414","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","21121","Meat of chickens, fresh or chilled","2017","2017","t","341107","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","21121","Meat of chickens, fresh or chilled","2018","2018","t","326730","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","21121","Meat of chickens, fresh or chilled","2019","2019","t","335570","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","21121","Meat of chickens, fresh or chilled","2020","2020","t","354480","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","21121","Meat of chickens, fresh or chilled","2021","2021","t","367610","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","21121","Meat of chickens, fresh or chilled","2022","2022","t","348840","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","21121","Meat of chickens, fresh or chilled","2023","2023","t","378980","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","21121","Meat of chickens, fresh or chilled","2024","2024","t","401760","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","1961","1961","t","1896745","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","1962","1962","t","1804560","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","1963","1963","t","1802500","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","1964","1964","t","1854000","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","1965","1965","t","1760579","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","1966","1966","t","1559500","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","1967","1967","t","1707100","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","1968","1968","t","1692100","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","1969","1969","t","1679800","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","1970","1970","t","1680133","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","1971","1971","t","1617261","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","1972","1972","t","1643617","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","1973","1973","t","1782065","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","1974","1974","t","1849576","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","1975","1975","t","1820329","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","1976","1976","t","1929190","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","1977","1977","t","2134697","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","1978","1978","t","2327108","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","1979","1979","t","2454593","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","1980","1980","t","2544615","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","1981","1981","t","2677691","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","1982","1982","t","2738667","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","1983","1983","t","2806544","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","1984","1984","t","2797480","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","1985","1985","t","2710033","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","1986","1986","t","2762874","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","1987","1987","t","2816486","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","1988","1988","t","2873400","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","1989","1989","t","2862000","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","1990","1990","t","2846000","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","1991","1991","t","2490100","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","1992","1992","t","2301100","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","1993","1993","t","2080060","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","1994","1994","t","1936420","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","1995","1995","t","1979500","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","1996","1996","t","1975640","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","1997","1997","t","1989239","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","1998","1998","t","2106556","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","1999","1999","t","2106560","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","2000","2000","t","2142915","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","2001","2001","t","2142173","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","2002","2002","t","2129795","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","2003","2003","t","2036620","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","2004","2004","t","1894602","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","2005","2005","t","1928739","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","2006","2006","t","1844075","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","2007","2007","t","1842233","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","2008","2008","t","1840491","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","2009","2009","t","1758219","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","2010","2010","t","1684896","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","2011","2011","t","1712478","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","2012","2012","t","1812849","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","2013","2013","t","1772762","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","2014","2014","t","1871885","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","2015","2015","t","1941326","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","2016","2016","t","1918232","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","2017","2017","t","1967496","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","2018","2018","t","1948830","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","2019","2019","t","1962780","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","2020","2020","t","2014330","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","2021","2021","t","2080230","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","2022","2022","t","2040340","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","2023","2023","t","2027570","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","02211","Raw milk of cattle","2024","2024","t","2093690","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","1961","1961","t","1935700","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","1962","1962","t","1973137","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","1963","1963","t","1592851","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","1964","1964","t","2142857","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","1965","1965","t","2453283","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","1966","1966","t","2348683","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","1967","1967","t","3021625","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","1968","1968","t","3360554","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","1969","1969","t","3585385","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","1970","1970","t","2722523","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","1971","1971","t","3921939","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","1972","1972","t","4094570","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","1973","1973","t","4502385","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","1974","1974","t","4970811","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","1975","1975","t","4007324","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","1976","1976","t","5148100","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","1977","1977","t","5319049","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","1978","1978","t","5677255","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","1979","1979","t","3708866","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","1980","1980","t","6077330","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","1981","1981","t","4613863","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","1982","1982","t","5761862","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","1983","1983","t","5985098","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","1984","1984","t","7391963","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","1985","1985","t","6578346","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","1986","1986","t","5793015","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","1987","1987","t","5747761","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","1988","1988","t","7025775","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","1989","1989","t","6539521","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","1990","1990","t","6198256","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","1991","1991","t","6007888","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","1992","1992","t","3453112","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","1993","1993","t","3020655","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","1994","1994","t","4873751","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","1995","1995","t","4614200","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","1996","1996","t","3911820","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","1997","1997","t","5258817","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","1998","1998","t","4898634","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","1999","1999","t","2638970","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","2000","2000","t","3692470","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","2001","2001","t","5196760","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","2002","2002","t","3910244","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","2003","2003","t","2941248","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","2004","2004","t","6006820","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","2005","2005","t","5088219","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","2006","2006","t","4376235","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","2007","2007","t","3986708","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","2008","2008","t","5630833","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","2009","2009","t","4419163","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","2010","2010","t","3745190","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","2011","2011","t","4107000","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","2012","2012","t","4010990","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","2013","2013","t","5058300","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","2014","2014","t","5261890","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","2015","2015","t","5331426","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","2016","2016","t","5603184","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","2017","2017","t","5246258","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","2018","2018","t","5258430","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","2019","2019","t","5377710","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","2020","2020","t","5121480","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","2021","2021","t","5290140","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","2022","2022","t","4354710","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","2023","2023","t","5941990","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5510","Production","0111","Wheat","2024","2024","t","5272960","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","1961","1961","t","250","E","Estimated value",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","1962","1962","t","250","E","Estimated value",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","1963","1963","t","250","E","Estimated value",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","1964","1964","t","250","E","Estimated value",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","1965","1965","t","250","E","Estimated value",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","1966","1966","t","250","E","Estimated value",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","1967","1967","t","250","E","Estimated value",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","1968","1968","t","250","E","Estimated value",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","1969","1969","t","250","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","1970","1970","t","300","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","1971","1971","t","330","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","1972","1972","t","375","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","1973","1973","t","450","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","1974","1974","t","430","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","1975","1975","t","447","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","1976","1976","t","470","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","1977","1977","t","500","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","1978","1978","t","660","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","1979","1979","t","580","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","1980","1980","t","714","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","1981","1981","t","771","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","1982","1982","t","790","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","1983","1983","t","1033","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","1984","1984","t","1064","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","1985","1985","t","1527","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","1986","1986","t","2139","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","1987","1987","t","1851","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","1988","1988","t","1115","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","1989","1989","t","1292","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","1990","1990","t","1520","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","1991","1991","t","1558","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","1992","1992","t","1602","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","1993","1993","t","1501","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","1994","1994","t","1349","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","1995","1995","t","1952","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","1996","1996","t","1704","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","1997","1997","t","2107","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","1998","1998","t","2736","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","1999","1999","t","3006","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","2000","2000","t","3051","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","2001","2001","t","3776","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","2002","2002","t","4633","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","2003","2003","t","5706","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","2004","2004","t","5392","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","2005","2005","t","5768","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","2006","2006","t","6653","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","2007","2007","t","7597","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","2008","2008","t","7402","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","2009","2009","t","7146","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","2010","2010","t","6905","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","2011","2011","t","7240","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","2012","2012","t","7835","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","2013","2013","t","7879","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","2014","2014","t","8046","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","2015","2015","t","8328","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","2016","2016","t","9014","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","2017","2017","t","9697","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","2018","2018","t","9483","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","2019","2019","t","9589","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","2020","2020","t","9070","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","2021","2021","t","8997","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5510","Production","21121","Meat of chickens, fresh or chilled","2022","2022","t","9167","A","Official figure",""
